CumulativeImmune,CumulativePopulation,CumulativeSick,CumulativeSusceptible,CumulativeVaccinated,ProportionImmune,ProportionSick,ProportionSusceptible,ProportionVaccinated,immunityPeriod,infectiousPeriod,socialDistancingLevels,vaccinationRate,openmole$experiment,temp
4274.7,12203.6,3862.4,3098.2,968.3,0.3501,0.3164,0.2541,0.0792,9.367725059,2.990364173,1.570546293,1.41E-01,463,3.53E-04
3879.8,11372.7,3574.4,2913.1,1005.4,0.341,0.3146,0.2566,0.0879,10.20890447,3.91760883,2.91521642,7.90E-01,462,0.001975829
4287.3,12252.5,3806.3,3127,1031.9,0.3497,0.3108,0.2557,0.0841,9.441150206,2.687486254,1.951664679,7.56E-01,475,0.001888956
4291.5,12203.8,3823.7,3080.4,1008.2,0.3515,0.3133,0.2526,0.0824,9.824259815,2.744066811,2.011912078,3.80E-01,461,9.51E-04
4011.9,11347.4,3350.6,2811.9,1173,0.3532,0.2955,0.2482,0.1027,10.99369663,2.311163955,1.643165094,1.77E+00,460,0.004422124
4077.9,12084.2,3831.1,3076.6,1098.6,0.3376,0.3171,0.2548,0.0907,9.418919865,3.80207696,2.216449067,1.84E+00,459,0.004605357
4064.2,11999.7,3902.6,3030.3,1002.6,0.3384,0.3252,0.2528,0.0835,9.613316185,3.98867425,1.713755528,1.42E-01,458,3.56E-04
4231.7,12115.8,3615.7,3138.2,1130.2,0.3489,0.2985,0.2597,0.093,9.657034977,2.175704223,2.755768083,1.33E+00,448,0.003313855
4193.5,12067.4,3808.5,3070.7,994.7,0.3472,0.3156,0.255,0.0821,9.65863932,2.966878355,1.534339751,4.04E-01,447,0.001010153
4103.6,11799,3694.3,3040.3,960.8,0.3477,0.3132,0.2578,0.0812,9.5593657,2.894563389,2.377900007,3.02E-02,454,7.56E-05
4161.4,11863.1,3680.3,2973.5,1047.9,0.3505,0.3101,0.2511,0.0881,10.38502599,3.133529989,2.119147968,5.08E-01,453,0.001271066
4067.8,11768.1,3620.1,3017.5,1062.7,0.3455,0.3075,0.2573,0.0896,10.10106973,2.811209887,2.037872045,1.47E+00,452,0.003678286
3989,11503.8,3518.6,2965.7,1030.5,0.3468,0.3058,0.2581,0.0892,10.23470469,2.743625578,2.388651338,1.19E+00,441,0.002978749
4068.7,11724.8,3720.8,2905.8,1029.5,0.347,0.3175,0.2482,0.0876,10.40874978,3.883347878,1.142851213,5.79E-01,449,0.001446453
4311.4,12355.7,3744,3144.8,1155.5,0.3483,0.3032,0.2554,0.093,9.093753099,2.437933222,1.331689626,1.82E+00,451,0.004560817
3850.4,11083.9,3297,2808,1128.5,0.3472,0.2975,0.2539,0.1012,10.75522712,2.502914924,1.606413632,1.95E+00,446,0.004876613
4018.7,11387.5,3442.4,2908.2,1018.2,0.3528,0.3023,0.2558,0.089,10.58265969,2.340634647,1.977043656,5.58E-01,457,0.001395762
4033.4,11581.7,3611.2,2880.2,1056.9,0.3482,0.3119,0.2487,0.0913,10.58674564,3.613309367,2.450207518,1.16E+00,455,0.00290982
3948.8,11583.5,3518.6,2972.5,1143.6,0.3402,0.3043,0.2578,0.0979,10.35035911,3.112867085,2.593705885,1.89E+00,466,0.004725799
3893.4,11307.4,3536.9,2903.6,973.5,0.3443,0.3128,0.2568,0.086,10.17203318,3.40654442,1.936755674,9.31E-01,456,0.002327265
4146.9,11864.4,3749.9,2904.4,1063.2,0.3492,0.316,0.2454,0.0893,10.51468998,3.920218076,1.813965834,7.68E-01,434,0.001920454
3957.5,11218.7,3384.1,2902.7,974.4,0.3525,0.3017,0.2589,0.0866,10.56311594,2.446496372,2.622591722,5.38E-01,444,0.001344624
4271.1,12300.7,3635.9,3170.2,1223.5,0.347,0.2957,0.2579,0.0995,9.189132352,2.069171217,1.281353076,1.88E+00,443,0.004687894
3961.7,11573.5,3482.9,2967.5,1161.4,0.3423,0.3008,0.2565,0.1003,9.928413262,2.805753779,1.861904145,1.93E+00,442,0.004814061
4269.8,12046.7,3681.3,3101.9,993.7,0.3544,0.3057,0.2578,0.0822,9.238806661,2.318574608,2.56853125,4.91E-01,414,0.001227961
4159.7,12198,3901.3,3115.3,1021.7,0.3407,0.3199,0.2558,0.0837,9.15925878,3.596933402,1.72077595,1.25E+00,431,0.003121974
4168.5,12273,3894.6,3121.3,1088.6,0.3398,0.3173,0.2546,0.0886,9.518500594,3.626590583,2.634006455,1.46E+00,450,0.003654948
4030.2,11666.5,3562,3001.9,1072.4,0.3453,0.3053,0.2578,0.0918,10.07043201,2.681272657,2.729663469,1.42E+00,440,0.003562134
4125.2,11935.9,3759.5,3028.8,1022.4,0.345,0.3152,0.2545,0.0851,9.891256576,3.023136563,1.604199437,7.15E-01,436,0.001787408
3877.4,11413.3,3643,2938.8,954.1,0.3397,0.3192,0.2576,0.0835,10.05806622,3.574855527,1.989063941,6.77E-01,426,0.001692023
4048.1,11533.5,3534.8,2972.8,977.8,0.3504,0.3064,0.2585,0.0846,10.11197263,2.44843836,2.086247757,5.61E-01,445,0.001402885
4121,11773.7,3587.7,3002.9,1062.1,0.3498,0.3046,0.2554,0.0901,10.09288837,2.672321909,2.651837962,1.30E+00,439,0.003241828
4094.5,12057.6,3915.8,3023.3,1024,0.3395,0.3247,0.2511,0.0849,9.622018352,3.894540817,1.128579852,1.06E+00,409,0.002649583
4116.7,11624.8,3484.6,3027.3,996.2,0.3538,0.2998,0.2611,0.0852,9.504784137,2.099173172,2.868390645,7.00E-01,438,0.001750188
3882.5,11368.6,3449.1,2912.4,1124.6,0.3413,0.3037,0.2567,0.0985,10.39454197,3.087553392,2.114277385,1.93E+00,437,0.004818397
3999.3,11526.7,3622.6,2930.4,974.4,0.3465,0.3144,0.255,0.084,10.33314588,3.452448595,1.986078405,3.14E-01,432,7.86E-04
4005.8,11107.9,3318.9,2799.4,983.8,0.3604,0.299,0.2523,0.0882,10.90574361,2.136019064,2.332835448,3.63E-02,430,9.06E-05
4014.1,11859.4,3695.8,3002.9,1146.6,0.3385,0.3118,0.2534,0.0964,10.03691065,3.834092346,2.647529802,1.91E+00,429,0.004764745
3886.9,11168.8,3503.4,2829.6,948.9,0.348,0.3137,0.2534,0.0847,10.50012488,3.211181811,1.540257192,4.79E-01,419,0.001197571
3810.2,11043,3274,2845.2,1113.6,0.345,0.2965,0.258,0.1007,10.50746421,2.647904985,2.223886317,1.94E+00,435,0.004851009
3956.3,11282,3404.4,2865.2,1056.1,0.3507,0.3018,0.2542,0.0934,10.70919232,2.613568572,2.684090951,1.40E+00,422,0.003510089
3957.7,11247.7,3425.4,2922.2,942.4,0.3516,0.3045,0.26,0.0835,10.45544353,2.270788605,1.715198331,2.78E-01,427,6.95E-04
4005.7,11275.2,3488.1,2718.3,1063.1,0.3551,0.3095,0.2413,0.094,10.93177721,3.229149264,1.940346347,1.64E+00,433,0.004105727
4043.4,11707.7,3752.3,2975.9,936.1,0.3451,0.3206,0.2544,0.0796,9.522025709,3.29968499,1.303248429,7.83E-01,418,0.001957372
4119.6,11620.1,3499.6,2976.2,1024.7,0.3543,0.3014,0.2566,0.0878,10.46427546,2.298211161,2.218282503,6.40E-01,421,0.001600554
4019,11481.6,3532.1,2898.9,1031.6,0.35,0.3078,0.2525,0.0897,10.55401056,2.988480679,2.527200654,9.36E-01,420,0.002339894
4069.1,12021.3,3802.5,3094.1,1055.6,0.3384,0.3164,0.2576,0.0877,9.22689966,3.567272903,2.632718378,1.62E+00,417,0.004058716
4050,11812.5,3730.9,2995.6,1036,0.3428,0.3159,0.2542,0.0872,9.924052249,3.48586061,2.088210788,1.27E+00,428,0.003182749
4075.4,11730.8,3689.5,2966.6,999.3,0.3474,0.3145,0.2532,0.0849,10.2888794,3.357125363,1.240021739,6.84E-01,425,0.001711174
4210.7,12480.9,4015.4,3170.1,1084.7,0.3371,0.3218,0.2546,0.0867,9.168758741,3.943705276,2.30550429,1.23E+00,412,0.003071717
4019.2,11474.5,3427.5,2978.1,1049.7,0.3501,0.2988,0.2599,0.0914,10.04123097,2.195112645,1.313076605,1.54E+00,413,0.003858
3999.4,11517.3,3605.1,2892,1020.8,0.347,0.3131,0.2517,0.0882,10.42476685,3.486514055,1.515022864,9.87E-01,423,0.002468371
3927.5,11157.4,3408,2849.4,972.5,0.3519,0.3056,0.2554,0.0871,10.5231942,2.746282318,2.710358658,3.72E-01,424,9.30E-04
4451.6,12479.8,3775.3,3164.4,1088.5,0.3563,0.3025,0.2538,0.0872,9.463742738,2.031971208,1.081672048,8.86E-01,416,0.002214234
4068.8,11556.6,3505,3000.8,982,0.3517,0.3033,0.2599,0.0851,9.80777314,2.239264366,2.670368455,6.58E-01,411,0.001645341
4027.7,11333,3529.6,2795.2,980.5,0.3552,0.3115,0.2472,0.0862,10.72662442,3.213330359,1.852870165,1.85E-01,410,4.61E-04
4501.1,12829.2,4019.8,3229.8,1078.5,0.3507,0.3134,0.2519,0.0839,9.18658329,3.166863309,2.878640522,4.30E-01,408,0.001075846
3999.9,11202.1,3334.1,2869,999.1,0.357,0.2976,0.2564,0.0889,10.79064102,2.082575645,1.878896019,7.72E-01,406,0.001929945
4004.9,11591.1,3579.9,2968.1,1038.2,0.3454,0.3088,0.2562,0.0895,10.13917588,2.728403623,1.734765845,1.34E+00,396,0.003344254
4062.6,11457.4,3608.5,2734.3,1052,0.3544,0.3151,0.2389,0.0915,10.79893034,3.871180423,1.767827182,1.55E+00,394,0.003872511
4032.9,11946.2,3877.2,3048.5,987.6,0.3375,0.3246,0.2554,0.0823,9.560284999,3.946762716,1.997014805,6.23E-01,395,0.001558651
4384.8,12525.6,3909.4,3170.9,1060.5,0.3501,0.3122,0.2533,0.0846,9.103288771,2.936931716,1.600888151,1.04E+00,407,0.002591791
3956.6,11332.8,3584.2,2812.4,979.6,0.3489,0.3164,0.2483,0.0863,10.47110283,3.682696937,1.187510713,4.23E-01,405,0.001058204
3786.2,10770.8,3431.7,2637.5,915.4,0.3511,0.3191,0.2456,0.0841,10.71245741,3.915229078,1.962851484,7.44E-01,415,0.001860973
3962.7,11473.1,3584.3,2958.7,967.4,0.345,0.3124,0.2587,0.0837,9.958956302,2.913798415,2.821669311,8.16E-01,404,0.002040426
4322.5,12297.1,3798.1,3126.3,1050.2,0.3513,0.3091,0.2545,0.0852,9.977917896,2.626440604,2.27919134,1.80E-01,403,4.49E-04
3959.8,11237.2,3525.9,2759.4,992.1,0.3522,0.3139,0.2457,0.0883,10.63951883,3.707318528,2.085078994,3.22E-01,397,8.05E-04
4081.1,11903.1,3737.7,3050.7,1033.6,0.3424,0.3142,0.2571,0.0865,9.002599638,3.249609995,1.390193734,1.67E+00,399,0.00416704
4081.3,11810.2,3573.2,3043.2,1112.5,0.3454,0.3027,0.2581,0.0937,9.648108407,2.467093981,1.66953721,1.78E+00,398,0.004456338
4413.1,12495.7,3908,3136.5,1038.1,0.353,0.3128,0.251,0.0831,9.616106536,2.740371882,1.699428983,4.67E-01,393,0.00116759
4012.2,11149.9,3473,2688.6,976.1,0.3596,0.3117,0.2414,0.0871,10.96542196,3.050572892,1.688008989,4.12E-01,392,0.001029411
4201.4,11815.3,3589.7,3044,980.2,0.3553,0.3039,0.2584,0.0826,9.245170434,2.115538875,1.051037009,9.05E-01,391,0.002261397
4265,12406.3,3957.3,3154.9,1029.1,0.3436,0.319,0.2545,0.083,9.125318381,3.448920774,2.391657044,5.71E-01,389,0.001427647
4069.1,11733.2,3509.6,2994.3,1160.2,0.3466,0.2993,0.2558,0.0983,10.0455376,2.403476884,2.064245697,1.76E+00,402,0.004410816
3972.2,11363.3,3479.7,2892.8,1018.6,0.3495,0.3063,0.2548,0.0896,10.50211977,2.845346163,1.935980603,1.14E+00,400,0.002849893
4024.1,11217.5,3444,2740,1009.4,0.3584,0.3071,0.2444,0.0895,10.94860634,2.774891902,2.109426617,2.45E-01,388,6.12E-04
4027.9,11830.7,3759.9,3019.3,1023.6,0.3402,0.3182,0.2558,0.0861,9.812241124,3.547510135,2.068306918,7.67E-01,385,0.001916325
4136.8,11910.7,3682.4,3030.3,1061.2,0.3474,0.309,0.2546,0.0889,9.83434875,2.785826816,1.868640878,1.23E+00,386,0.003068724
3913.1,11261.7,3503.3,2876.2,969.1,0.3475,0.3111,0.2556,0.0859,10.29293064,3.074600433,2.992083091,1.13E-01,384,2.82E-04
4026.7,11327.1,3474.3,2852.5,973.6,0.3555,0.3067,0.2523,0.0857,10.65283738,2.930090311,2.600529531,3.21E-01,347,8.04E-04
4248.3,12228.9,3821.2,3076,1083.4,0.3471,0.3127,0.2519,0.0884,9.734898944,2.918122086,1.265583962,1.34E+00,351,0.003351948
3965.6,11559.9,3705.4,2961.7,927.2,0.3429,0.3206,0.2564,0.0799,9.578423713,3.314274031,1.618040852,1.88E-01,381,4.70E-04
3866.4,11404.1,3610.2,2958.2,969.3,0.3391,0.3166,0.2596,0.085,9.797256508,3.543868657,2.846107705,1.21E+00,383,0.003018204
3942.6,11073.8,3441.9,2710.8,978.5,0.356,0.3109,0.2451,0.0882,10.87936091,3.195780038,1.804430574,8.47E-01,401,0.002117423
3912.6,11595,3617.5,2992.7,1072.2,0.3374,0.312,0.2581,0.0925,9.703767167,3.501240863,2.590471189,1.91E+00,377,0.004786644
4261.4,12425.6,3894.8,3162.4,1107,0.3425,0.3135,0.2549,0.089,9.233253118,3.345906013,1.473917045,1.68E+00,382,0.004197768
4003.4,11778.1,3753.7,3017.6,1003.4,0.3396,0.3188,0.2565,0.0851,9.358846302,3.647974803,1.930892918,1.30E+00,380,0.003258521
3936.3,11107,3515,2693.2,962.5,0.3544,0.3165,0.2427,0.0865,10.78678954,3.717811155,2.190335084,4.46E-01,355,0.00111557
4269.9,12204.2,3813.9,3116.4,1004,0.3497,0.3127,0.2557,0.082,9.183427098,3.005543212,2.805757789,6.81E-01,374,0.001701997
3999.1,11206.6,3388.1,2825,994.4,0.3567,0.3024,0.2522,0.0887,10.83450759,2.267913061,1.740041732,8.13E-01,387,0.002031384
4157.6,11947.2,3524.1,3139.3,1126.2,0.3478,0.2951,0.2633,0.0939,9.032353171,2.074701468,2.233944332,1.51E+00,390,0.003776818
4072.3,11702.9,3637.2,2995,998.4,0.348,0.3108,0.2564,0.0849,10.05219385,2.782303657,1.562621372,9.29E-01,379,0.002323508
4358.6,12310.2,3825.3,3111.8,1014.5,0.3538,0.3109,0.2535,0.082,9.652673332,2.469012946,1.498883525,1.99E-01,369,4.98E-04
4200.3,11874.5,3694.2,3059.7,920.3,0.3537,0.3112,0.2583,0.0773,9.009166745,2.594542288,1.994728761,2.96E-01,378,7.40E-04
4097,11700.3,3561.3,2988.6,1053.4,0.3499,0.3044,0.2561,0.0896,10.15379473,2.535641377,2.034424004,1.27E+00,360,0.003185624
4095.7,11792.4,3678.9,3010.8,1007,0.3472,0.312,0.2555,0.0852,10.1696489,3.125928108,2.774486828,5.32E-01,368,0.00133026
3964.3,11660.3,3744.4,3018,933.6,0.3399,0.321,0.2592,0.0798,9.204719366,3.72868357,2.969856606,2.04E-01,375,5.11E-04
3882,11140.7,3399,2813.3,1046.4,0.3482,0.3053,0.2527,0.0936,10.60046601,3.014058812,2.422224449,1.66E+00,372,0.004143392
4017.8,11375.1,3419,2937.3,1001,0.3533,0.3005,0.2584,0.0879,10.58915376,2.122608486,2.066128361,1.71E-01,371,4.28E-04
4265.4,12224.7,3885.3,3084.7,989.3,0.3486,0.318,0.2526,0.0806,9.271688592,3.255926025,2.368408462,2.24E-01,365,5.60E-04
4011.7,11516.3,3640,2843.8,1020.8,0.3481,0.3162,0.2475,0.0882,10.54611923,3.731391395,1.084526181,1.00E+00,359,0.002500411
3823.9,11152.9,3384.6,2867.7,1076.7,0.3426,0.3036,0.2573,0.0964,10.36225237,2.887199804,1.974861252,1.88E+00,364,0.004692766
4050.4,11670.9,3434.3,3001,1185.2,0.3467,0.2942,0.2579,0.1013,9.921606576,2.058034816,1.693662782,1.81E+00,362,0.004534476
4076.7,11911.1,3681.1,3070.3,1083,0.3419,0.3092,0.2583,0.0906,9.297621441,3.096953226,2.966740736,1.64E+00,361,0.004101907
4073.6,11880.3,3721.9,3002.8,1082,0.3427,0.3133,0.2532,0.0908,10.03859547,3.583594126,2.149186152,1.52E+00,376,0.00380326
3903.3,11041.8,3373.6,2837,927.9,0.3535,0.3054,0.257,0.0839,10.6083422,2.313246078,1.220638856,3.51E-01,367,8.78E-04
4180.8,12048.2,3674,3098.5,1094.9,0.3464,0.305,0.2577,0.0905,9.214963663,2.705190827,2.752194772,1.49E+00,373,0.003729627
4405.6,12540.1,3697.7,3199,1237.8,0.3512,0.2949,0.2553,0.0985,9.059296382,2.125387067,1.896046873,1.68E+00,344,0.004205648
3995.6,11570.8,3678.2,2914.4,982.6,0.3451,0.3178,0.2524,0.0847,10.31102167,3.966342717,2.344007441,2.96E-02,354,7.41E-05
4136.2,12016.3,3844.2,3027.2,1008.7,0.3441,0.3201,0.2521,0.0837,9.686390811,3.378145205,1.726916774,6.43E-01,370,0.001606549
4189.1,12032.9,3603.7,3083.8,1156.3,0.3477,0.2996,0.257,0.0953,9.311715372,2.352577633,2.284742115,1.76E+00,350,0.004392119
3897.1,11387,3615.7,2911.6,962.6,0.3421,0.3175,0.2557,0.0843,10.18317875,3.826031084,2.544066287,4.07E-01,363,0.001018634
4152,11968.3,3785.7,3039.4,991.2,0.3469,0.3163,0.2541,0.0823,9.727022292,3.126635268,2.025013842,5.28E-01,349,0.001319073
4093.1,12106.7,3936.4,3078.7,998.5,0.338,0.3255,0.2549,0.0818,9.588907506,3.886679554,2.224772394,8.77E-02,358,2.19E-04
3792.7,10874,3341.6,2701.2,1038.5,0.3485,0.3075,0.2487,0.0952,10.78839358,3.354468191,2.984081705,1.77E+00,366,0.004416974
4166.4,11714.1,3586.7,3011.1,949.9,0.3556,0.306,0.2572,0.081,9.575248901,2.126874657,1.131835331,4.64E-01,345,0.001159017
3906.6,11318.1,3372.2,2889.8,1149.5,0.3451,0.2981,0.2556,0.1012,10.61127632,2.611344122,1.739632321,1.91E+00,357,0.004776099
4202.8,11979.9,3695.2,3003.4,1078.5,0.3507,0.3086,0.2509,0.0899,10.39055592,2.876227413,1.392043946,8.39E-01,356,0.002097269
4165.2,12083.8,3868.7,3071.5,978.4,0.3445,0.3201,0.2545,0.0806,9.060223808,3.415345094,1.639920438,1.11E+00,342,0.002786263
3830.8,11014,3346,2784.3,1052.9,0.3477,0.304,0.253,0.0953,10.68806932,2.938777428,2.571335309,1.70E+00,352,0.004247273
3910.2,10965.5,3419.9,2700.8,934.6,0.3563,0.3119,0.2469,0.0848,10.85890712,3.18707652,2.640762533,5.15E-01,353,0.001288339
3948,11180.2,3336.4,2826.8,1069,0.3529,0.2986,0.2532,0.0953,10.81262183,2.432112804,2.930215809,1.32E+00,337,0.003301987
4019.4,11564.6,3627.9,2926.3,991,0.3473,0.3139,0.2536,0.0854,10.36171179,3.114505837,1.506129232,2.68E-01,336,6.69E-04
4095.4,12007.8,3836.9,3055,1020.5,0.3409,0.3197,0.2544,0.0847,9.772771431,3.672157009,2.913433221,3.53E-01,335,8.83E-04
4212.5,12128.3,3777.5,3087.3,1051,0.3472,0.3115,0.2548,0.0866,9.753978644,2.987899093,2.867603113,7.74E-01,348,0.001934264
4050.9,11578,3499,2968.8,1059.3,0.3496,0.3022,0.2568,0.0912,10.20286689,2.483176277,2.989394258,7.24E-01,334,0.001810734
3863.9,11019.6,3370,2827.3,958.4,0.3505,0.3058,0.2569,0.0868,10.62057262,2.689528217,2.575989314,1.04E+00,346,0.002589142
3902.2,11475.8,3696.1,2919.4,958.1,0.34,0.3221,0.2548,0.0833,10.10959813,3.990221327,1.148763468,4.18E-01,333,0.001044832
3894,11093.4,3385.8,2774.2,1039.4,0.3509,0.3054,0.2505,0.0933,10.74596272,3.190771704,2.288286281,1.69E+00,341,0.004232252
4229.9,12397.5,3989.6,3132.2,1045.8,0.3412,0.3219,0.2528,0.0842,9.30160609,3.961236031,2.885172938,1.31E-02,340,3.28E-05
3935.2,11398.4,3408.8,2918.9,1135.5,0.3451,0.2992,0.2564,0.0994,10.48559911,2.751879007,2.42764538,1.84E+00,339,0.004611095
4031.9,12016.4,3832.2,3053.7,1098.6,0.3353,0.3189,0.2544,0.0911,9.331620849,3.884631189,2.30339861,1.87E+00,338,0.004682745
4004.1,11300.5,3455.4,2876.7,964.3,0.3544,0.3058,0.2549,0.0853,10.65864608,2.695866186,2.001682012,5.24E-01,325,0.00131006
4261.6,12174.2,3596.1,3070.8,1245.7,0.3498,0.2954,0.2527,0.1019,9.819286135,2.101466597,1.775394325,1.82E+00,330,0.004545712
3980.2,11098.4,3493,2646.9,978.3,0.3585,0.3148,0.2387,0.0882,10.98765474,3.422009997,2.54769824,4.38E-02,343,1.10E-04
4265.9,12197,3823.1,3129.9,978.1,0.3493,0.3133,0.2573,0.08,9.259517499,2.95783884,2.916019187,1.64E-01,328,4.10E-04
4210.9,11847.7,3596,3027.9,1012.9,0.3548,0.3037,0.2564,0.0849,9.902058324,2.278614994,2.837096052,3.30E-01,332,8.25E-04
4072.9,11609,3586.7,2958.9,990.5,0.3507,0.309,0.2552,0.0851,10.0914625,2.477206473,1.287595078,5.81E-01,327,0.001452868
4299.3,12298.2,3810.9,3114.4,1073.6,0.3494,0.3099,0.2535,0.087,9.391507849,2.760352937,1.55468131,1.22E+00,329,0.003043442
3934.8,11659.2,3762.2,2975.6,986.6,0.3371,0.3226,0.2555,0.0845,9.777139697,3.843792186,2.030340688,1.07E+00,331,0.002682636
4230.8,12191.9,3726.4,3107.7,1127,0.347,0.3058,0.2553,0.0923,9.488528648,2.54213098,1.023470393,1.71E+00,326,0.004277022
4025,11451.7,3466.3,2936.4,1024,0.3513,0.3027,0.2566,0.0892,10.47837462,2.419752812,2.236734378,8.73E-01,318,0.002182502
4310.7,12116.7,3739.3,3091.1,975.6,0.3553,0.3087,0.2559,0.0801,9.420453453,2.326805243,1.881367052,4.01E-01,314,0.001002611
4113.1,11798.4,3647.3,2991.4,1046.6,0.3485,0.309,0.2539,0.0882,10.3530453,2.791668812,1.645879222,1.06E+00,312,0.002653579
4120.6,11556,3665.3,2766.3,1003.8,0.3566,0.3172,0.2394,0.0868,10.77736369,3.825300371,1.572231928,2.36E-01,321,5.91E-04
4044.8,11659.1,3448.2,3048.3,1117.8,0.3469,0.2959,0.2616,0.0956,9.220867442,2.053361854,1.347511421,1.61E+00,322,0.004020921
3787.8,11356.1,3550.4,2938.9,1079,0.3333,0.3127,0.2592,0.095,9.84211326,3.940642619,2.751727762,1.95E+00,311,0.004887298
3928.3,11532.7,3577.7,2922.8,1103.9,0.3404,0.3102,0.2537,0.0957,10.38107049,3.793900942,1.926523628,1.81E+00,323,0.004519701
3959.8,11502.1,3430.4,2954.8,1157.1,0.3441,0.2983,0.2573,0.1003,10.13785121,2.455586188,2.18947068,1.79E+00,324,0.004481264
3963.2,11602.7,3382.7,3055.4,1201.4,0.3412,0.2917,0.2641,0.1035,9.240603617,2.302465146,2.963329452,1.90E+00,305,0.004759832
4105.3,12153,3967.2,3088.5,992,0.3378,0.3264,0.2543,0.0816,9.542088216,3.855823032,1.919253851,6.07E-02,315,1.52E-04
3913.8,11124.8,3336.2,2883.8,991,0.3518,0.3,0.2595,0.0887,10.36979366,2.317742656,2.758227067,1.13E+00,316,0.002829145
3946.5,11118.8,3510.8,2697.2,964.3,0.3548,0.3159,0.2428,0.0864,10.81112783,3.747003425,2.564876939,2.74E-01,306,6.86E-04
3838.2,11023.3,3234.2,2843.7,1107.2,0.3479,0.2936,0.2583,0.1001,10.63508418,2.229287229,1.890996082,1.98E+00,313,0.004956835
4163.6,11838.4,3563.9,3074.4,1036.5,0.3513,0.301,0.2599,0.0875,9.378350439,2.118929607,2.272812445,1.10E+00,304,0.002755953
4111.6,11598.8,3493.5,3019.4,974.3,0.3542,0.3013,0.261,0.0838,9.781488812,2.036494583,2.455610571,2.44E-02,302,6.10E-05
4092.1,11562,3646.4,2833.4,990.1,0.3538,0.3155,0.2453,0.0855,10.65010908,3.479906294,1.158102888,4.83E-02,309,1.21E-04
3852.6,11112.4,3474.5,2841.4,943.9,0.3467,0.3126,0.2558,0.0848,10.47250902,3.390033259,2.337787942,6.96E-01,310,0.001738896
3860.4,10971.7,3446.9,2655.3,1009.1,0.3515,0.3143,0.2422,0.0918,10.88096905,3.856446488,2.709884093,1.46E+00,319,0.00365737
4256.8,12434.6,3964.3,3143.5,1070,0.3422,0.319,0.253,0.0859,9.198349796,3.571054472,1.455348564,1.36E+00,320,0.003411586
4477.2,12990.9,4202.2,3236.4,1075.1,0.3445,0.3234,0.2495,0.0826,9.283877108,3.727616627,1.788127509,3.64E-01,317,9.11E-04
4026.1,11550.5,3400.4,2956.1,1167.9,0.3483,0.2945,0.2566,0.1009,10.4906779,2.090850299,1.071743631,1.70E+00,308,0.004244292
4056.8,11715.3,3707.7,2999.8,951,0.3461,0.3165,0.2562,0.081,9.339633166,3.071298772,1.094848359,9.40E-01,307,0.002351151
3832.2,10744.2,3350.9,2646.4,914.7,0.3567,0.312,0.2466,0.0848,10.88409309,3.153646011,1.748880428,7.17E-01,301,0.001791843
4092.3,11756.4,3685,2985.6,993.5,0.348,0.3135,0.2542,0.0843,10.14034377,3.031986114,2.579300855,4.33E-01,303,0.001082279
4072.7,11638.4,3686,2863,1016.7,0.3498,0.3169,0.246,0.0873,10.51980208,3.758233435,1.892518408,6.29E-02,291,1.57E-04
4172.8,11826,3653.3,3061,938.9,0.3528,0.3089,0.2588,0.0792,9.506574249,2.32598921,1.617130074,1.60E-01,293,3.99E-04
4193.5,12273.1,3883.4,3128.8,1067.4,0.3415,0.3165,0.2552,0.0869,9.156008194,3.614941831,2.424718725,1.34E+00,292,0.003349055
3832.9,11312.6,3592,2909.9,977.8,0.3388,0.3174,0.2574,0.0862,9.989512448,3.906857571,2.094428412,1.31E+00,300,0.003265293
4057.5,11915.9,3645.5,3053.7,1159.2,0.3402,0.3059,0.2565,0.0971,9.629230148,2.871867272,1.998570908,2.00E+00,290,0.004989919
4151.8,11855.8,3668.9,3018.8,1016.3,0.3499,0.3094,0.2551,0.0855,10.14724872,2.725822323,2.38473141,1.45E-01,288,3.63E-04
3991.7,11664.4,3692.5,2954.8,1025.4,0.342,0.3166,0.2535,0.0877,10.15830332,3.645127217,1.335740693,1.47E+00,296,0.003670294
4005.5,11516.2,3500.8,2959.7,1050.2,0.3476,0.3042,0.2575,0.0909,10.28602616,2.590583288,2.442368201,1.39E+00,294,0.00347579
3930.7,11523,3660.6,2907.8,1023.9,0.3409,0.3178,0.2529,0.0884,10.22148558,3.931864805,1.205423907,1.61E+00,295,0.004016082
4332.1,12247.5,3774,3094.8,1046.6,0.3536,0.3081,0.2527,0.0854,9.618587234,2.435738626,1.557445598,8.57E-01,285,0.00214176
3861,11043.5,3357.5,2833,992,0.3493,0.3041,0.2568,0.0895,10.5407141,2.738151104,2.559878404,1.14E+00,297,0.002862057
3994.4,11518.2,3408.3,2937.2,1178.3,0.3466,0.2962,0.2551,0.1022,10.4633099,2.366224415,1.809485313,1.79E+00,299,0.004477618
3962.5,11710.1,3737.2,3009.9,1000.5,0.338,0.3192,0.2576,0.085,9.795745474,3.815061063,2.274797154,1.12E+00,298,0.002792908
4356.9,12427.4,3833.9,3154,1082.6,0.3506,0.3086,0.254,0.087,9.857955411,2.727971615,2.941305178,5.06E-01,284,0.001265283
4082.9,11755,3472,3040.5,1159.6,0.3472,0.2954,0.2589,0.0984,9.736070471,2.033976694,1.772134747,1.61E+00,287,0.004033132
3941.9,11157.5,3468,2760.3,987.3,0.3533,0.3109,0.2475,0.0882,10.77355253,3.240591539,1.341394153,7.13E-01,286,0.001781861
